,price_a,price_b,spread,zscore,position,hedge_ratio,raw_position,tradable_position,return_a,return_b,gross_strategy_return,transaction_cost,strategy_return,equity
2024-10-29,503.3775939941406,67.96715545654297,0.06968635919415167,0.7697713525910715,-1,1.4580749876650383,-1,-1.0,0.0056679445616443225,0.002911831345467686,-0.0014222761085188546,0.0,-0.0014222761085188546,9125.38425366783
2024-10-30,501.1644287109375,67.45406341552734,0.0763289719929503,0.8375772181401804,-1,1.4580749876650383,-1,-1.0,-0.004396630500857923,-0.007549117475479594,-0.0066105488690839116,0.0,-0.0066105488690839116,9065.06045510979
2024-10-31,497.5180969238281,66.13182830810547,0.09789169311378387,1.0945259890138772,0,1.4580749876650383,-1,-1.0,-0.007275719460952623,-0.019602008247845748,-0.021305478473235044,0.0,-0.021305478473235044,8871.925004724873
2024-11-01,494.476318359375,66.96068572998047,0.0735979412633343,0.7592543738007935,-1,1.4580749876650383,-1,0.0,-0.006113905369996675,0.01253341156717136,-0.0,0.0024580749876650385,-0.0024580749876650385,8850.11714777832
2024-11-04,495.3465576171875,67.31592559814453,0.06764138175051748,0.6639812389448904,-1,1.4580749876650383,-1,-1.0,0.0017599210022836154,0.005305200570922652,0.005975459254724985,0.0024580749876650385,0.0035173842670599463,8881.246410595553
2024-11-05,502.543212890625,68.78617858886719,0.0505622297343562,0.4226458713707612,-1,1.4580749876650383,-1,-1.0,0.014528525862895325,0.02184108704825083,0.01731741686557403,0.0,0.01731741686557403,9035.046656973718
2024-11-06,554.8363037109375,71.21356964111328,0.09898687285060603,1.046202610349331,-1,1.4580749876650383,-1,-1.0,0.1040569039218,0.03528893597585259,-0.052602989034096416,0.0,-0.052602989034096416,8559.776196754381
2024-11-07,535.4562377929688,72.96998596191406,0.02790718024133554,0.07825122824117346,0,1.4580749876650383,0,-1.0,-0.03492934003840076,0.024664067952953284,0.07089140061467278,0.0,0.07089140061467278,9166.590720290436
2024-11-08,539.7389526367188,72.89104461669922,0.03745186508463938,0.19181396116266955,0,1.4580749876650383,0,0.0,0.00799825371612517,-0.0010818330875936866,0.0,0.0024580749876650385,-0.0024580749876650385,9144.058552918728
2024-11-11,551.482421875,72.43714141845703,0.0680842626493634,0.5941248294140211,0,1.4580749876650383,0,0.0,0.021757683378070825,-0.006227146292511754,0.0,0.0,0.0,9144.058552918728
2024-11-12,548.8521118164062,71.03595733642578,0.09178387614583627,0.9044095020869286,0,1.4580749876650383,0,0.0,-0.004769526560159276,-0.01934344805155752,0.0,0.0,0.0,9144.058552918728
2024-11-13,547.463623046875,71.37145233154297,0.08238074910937243,0.7554325212927895,0,1.4580749876650383,0,0.0,-0.0025298049139979017,0.004722889754667392,-0.0,0.0,-0.0,9144.058552918728
2024-11-14,549.0769653320312,71.58853912353516,0.08089513623959732,0.7184718725760822,0,1.4580749876650383,0,0.0,0.002946939700170903,0.003041647394027347,-0.0,0.0,-0.0,9144.058552918728
2024-11-15,549.9570922851562,69.58543395996094,0.12387654801992998,1.323505108338326,0,1.4580749876650383,0,0.0,0.0016029209176400272,-0.027980807935158558,0.0,0.0,0.0,9144.058552918728
2024-11-18,552.4993286132812,68.95391845703125,0.14178152717854076,1.5599039393401604,0,1.4580749876650383,0,0.0,0.004622608497622194,-0.009075397924414141,0.0,0.0,0.0,9144.058552918728
2024-11-19,550.0744018554688,70.03934478759766,0.11460958989717351,1.1385836955611097,0,1.4580749876650383,0,0.0,-0.004389013039887035,0.01574132920731386,-0.0,0.0,-0.0,9144.058552918728
2024-11-20,548.9401245117188,69.9505386352539,0.1143953518082812,1.1355543099594942,0,1.4580749876650383,0,0.0,-0.0020620434979776725,-0.0012679466464609046,-0.0,0.0,-0.0,9144.058552918728
2024-11-21,557.5546264648438,72.26939392089844,0.08241525774999037,0.6179763268100215,0,1.4580749876650383,0,0.0,0.015692971907979247,0.033149927518583366,-0.0,0.0,-0.0,9144.058552918728
2024-11-22,559.3733520507812,73.30548095703125,0.06491671365517071,0.32408052499834106,0,1.4580749876650383,0,0.0,0.0032619684235588586,0.014336456692398025,-0.0,0.0,-0.0,9144.058552918728
2024-11-25,557.5546264648438,72.3187255859375,0.08142030367036401,0.5721840627873125,0,1.4580749876650383,0,0.0,-0.003251362581484507,-0.013460867566944201,0.0,0.0,0.0,9144.058552918728
