Date,A,AAPL,ABBV,ABT,ACGL,ACN,ADBE,ADI,ADM,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,AON,AOS,APA,APD,APH,APO,APTV,ARE,ARES,ATO,AWK,AXP,GOOG,GOOGL,LNT,MMM,MO,T
2025-03-14,119.7083740234375,212.1848907470703,201.7744140625,122.72549438476562,92.56999969482422,309.29461669921875,394.739990234375,205.05133056640625,44.98861312866211,95.6607666015625,100.64881896972656,11.365693092346191,103.90991973876953,80.3773193359375,207.22486877441406,320.98193359375,80.7300033569336,73.7439193725586,166.1999969482422,202.4185791015625,125.2021713256836,153.92369079589844,46.813751220703125,100.97000122070312,174.73663330078125,300.1338195800781,476.3562927246094,199.85467529296875,197.9499969482422,83.51000213623047,395.17352294921875,64.74800109863281,18.39289665222168,280.822998046875,62.30152130126953,131.1837158203125,63.22999954223633,90.51742553710938,137.2099151611328,144.93008422851562,138.8538818359375,261.28948974609375,166.9420623779297,164.81968688964844,60.07676315307617,146.2880859375,53.267662048339844,24.867992401123047
2025-03-17,121.00244903564453,212.69180297851562,204.3470001220703,123.62625122070312,95.27999877929688,315.9787292480469,399.3399963378906,207.9293975830078,45.76099395751953,97.21456909179688,100.93487548828125,12.04892635345459,105.02409362792969,81.5140609741211,210.649169921875,324.8309020996094,82.79000091552734,77.7727279663086,169.58999633789062,204.96478271484375,125.90399932861328,153.72592163085938,47.100955963134766,104.58999633789062,177.206787109375,303.4440612792969,483.10211181640625,201.52224731445312,195.74000549316406,85.08999633789062,387.434326171875,65.36788177490234,18.78683090209961,284.38232421875,63.1519889831543,135.46145629882812,62.650001525878906,90.84603881835938,140.9169921875,146.46746826171875,139.3349609375,260.05987548828125,165.8962860107422,163.62457275390625,60.630287170410156,149.01138305664062,53.25862121582031,25.101890563964844
2025-03-18,121.60504913330078,211.38978576660156,203.75624084472656,122.3283920288086,93.30000305175781,314.3877258300781,391.3699951171875,205.4540557861328,45.46539306640625,96.36527252197266,101.05880737304688,11.928898811340332,104.01648712158203,81.65007019042969,208.59852600097656,325.3440856933594,82.05999755859375,76.94932556152344,164.52999877929688,200.32110595703125,126.5069808959961,151.7976531982422,47.48388671875,103.51000213623047,174.67710876464844,304.8600158691406,479.3957824707031,203.58778381347656,192.82000732421875,83.98999786376953,386.51275634765625,65.53253173828125,18.918136596679688,280.7267761230469,63.3056640625,134.23089599609375,62.81999969482422,89.81452941894531,137.9570770263672,145.57789611816406,139.26759338378906,258.42706298828125,162.01206970214844,160.0192108154297,60.45850372314453,146.7841339111328,52.75225830078125,24.896060943603516
2025-03-19,120.72586059570312,213.9241943359375,202.2317657470703,123.41316223144531,93.19000244140625,314.77581787109375,387.8900146484375,206.24972534179688,44.7502326965332,96.56794738769531,100.9157943725586,11.984295845031738,105.08222961425781,81.2808837890625,209.6778106689453,322.3636779785156,82.41000366210938,77.91976165771484,166.13999938964844,199.86260986328125,127.16926574707031,152.73707580566406,47.100955963134766,106.2300033569336,175.6592254638672,302.08551025390625,489.2989196777344,202.53607177734375,195.5399932861328,84.41999816894531,386.83978271484375,65.47441101074219,19.518417358398438,282.8238830566406,66.8353271484375,140.0517120361328,62.72999954223633,89.17555236816406,141.39593505859375,145.76161193847656,136.6698455810547,266.22747802734375,165.60745239257812,163.2261962890625,60.61119842529297,149.01138305664062,52.39960861206055,25.111249923706055
2025-03-20,118.81929779052734,212.79116821289062,201.95545959472656,122.79329681396484,92.44999694824219,291.919677734375,389.6099853515625,202.25181579589844,44.35926818847656,96.48109436035156,101.26856994628906,12.150487899780273,105.31474304199219,81.32945251464844,208.05886840820312,330.0614929199219,81.55000305175781,75.50835418701172,168.80999755859375,205.04281616210938,126.24996948242188,152.657958984375,46.52655029296875,107.13999938964844,174.5282745361328,301.4062805175781,483.4649353027344,203.01931762695312,194.9499969482422,82.97000122070312,389.6044616699219,64.6124038696289,19.293312072753906,281.78497314453125,65.79427337646484,141.38973999023438,62.47999954223633,88.52743530273438,141.13731384277344,145.8292999267578,136.43893432617188,266.4045104980469,164.38243103027344,162.14059448242188,60.64937210083008,147.12454223632812,52.52620315551758,25.064470291137695
2025-03-21,119.28358459472656,216.93568420410156,200.0974884033203,122.36714172363281,91.9800033569336,296.19793701171875,387.260009765625,200.7783966064453,43.958778381347656,95.45808410644531,100.2197494506836,12.04892635345459,104.86907196044922,80.81452178955078,202.94691467285156,327.44622802734375,81.04000091552734,76.02790069580078,168.61000061035156,201.42349243164062,125.59756469726562,150.4231719970703,45.186283111572266,106.44000244140625,173.12954711914062,302.3630065917969,483.03350830078125,204.8763885498047,196.2100067138672,83.12999725341797,386.8100280761719,64.40900421142578,19.33083152770996,280.5632019042969,66.03221893310547,140.06150817871094,62.45000076293945,87.87930297851562,141.4917449951172,143.71177673339844,135.7847137451172,266.0897216796875,165.5775909423828,163.32579040527344,60.17219543457031,146.23947143554688,52.083133697509766,25.279653549194336
2025-03-24,120.48877716064453,219.38064575195312,199.29714965820312,123.20977783203125,94.01000213623047,298.0023498535156,394.4700012207031,208.5777130126953,43.79668045043945,95.361572265625,99.3330307006836,11.891966819763184,106.23517608642578,81.8055191040039,205.49798583984375,333.2492370605469,82.7699966430664,76.01809692382812,170.3699951171875,202.23321533203125,129.08692932128906,153.22161865234375,45.71281814575195,113.8499984741211,177.39529418945312,300.7748107910156,498.24102783203125,201.62649536132812,203.25999450683594,87.51000213623047,389.58465576171875,64.28309631347656,19.546554565429688,282.2948303222656,68.70921325683594,144.93496704101562,63.90999984741211,89.04776000976562,147.2774658203125,144.6883544921875,134.4088592529297,273.31964111328125,169.24269104003906,167.00083923339844,60.10539627075195,148.9530029296875,52.12834167480469,25.22351837158203
2025-03-25,119.0465087890625,222.38218688964844,191.8367156982422,121.65040588378906,94.58000183105469,299.6709899902344,403.6400146484375,209.7957305908203,43.911102294921875,93.78845977783203,97.73118591308594,11.6888427734375,106.31268310546875,81.53348541259766,206.86183166503906,332.94329833984375,81.8499984741211,76.1357192993164,170.0,203.0331573486328,128.09844970703125,151.92620849609375,45.186283111572266,114.80999755859375,178.2682647705078,293.5802307128906,500.6138916015625,198.499755859375,205.7100067138672,86.94000244140625,392.54754638671875,64.63177490234375,19.59345245361328,282.0158386230469,68.8975830078125,144.44664001464844,64.48999786376953,87.61459350585938,149.0783233642578,143.43136596679688,133.88931274414062,274.7164306640625,172.09112548828125,169.8691864013672,59.265560150146484,149.2934112548828,52.20198440551758,25.55097198486328
2025-03-26,118.44390869140625,220.17575073242188,191.79861450195312,122.62865447998047,95.93000030517578,301.86346435546875,397.80999755859375,206.79978942871094,44.88372802734375,95.42913055419922,99.0660629272461,11.531883239746094,107.00057220458984,81.79582214355469,208.31396484375,332.321533203125,81.47000122070312,74.2242431640625,166.4600067138672,204.16482543945312,128.8793487548828,148.99923706054688,45.9521484375,110.19000244140625,175.4905548095703,292.47998046875,495.26031494140625,198.9924774169922,201.1300048828125,81.66000366210938,393.1322021484375,65.2322769165039,19.79041862487793,284.0360107421875,67.00386047363281,141.2627716064453,65.80000305175781,87.75151824951172,146.82723999023438,145.19114685058594,135.7847137451172,271.49005126953125,166.46397399902344,164.39144897460938,59.99087142944336,148.4958953857422,53.1593132019043,25.86907386779785
2025-03-27,117.52520751953125,222.48158264160156,193.1515655517578,127.21959686279297,96.94000244140625,299.31207275390625,396.1499938964844,205.23797607421875,46.03752517700195,95.18785095214844,100.25788879394531,11.476487159729004,107.3299789428711,82.0192642211914,207.53884887695312,336.5356750488281,81.55999755859375,73.27339172363281,164.2899932861328,204.17457580566406,128.69154357910156,146.03268432617188,46.47868347167969,106.6500015258789,174.1612548828125,292.53741455078125,489.1125793457031,202.80137634277344,201.36000061035156,78.95999908447266,395.9167175292969,64.79642486572266,19.884214401245117,283.9013366699219,67.58883666992188,138.7136993408203,62.25,87.36812591552734,142.15267944335938,145.94534301757812,137.64158630371094,267.5750427246094,163.41636657714844,161.58287048339844,60.23899459838867,144.37208557128906,53.66558837890625,26.383651733398438
2025-03-28,115.27289581298828,216.5679168701172,195.6002655029297,126.70626831054688,95.05999755859375,295.23748779296875,385.7099914550781,197.9887237548828,45.646568298339844,96.22052001953125,101.98368835449219,11.45802116394043,106.3804931640625,81.24201965332031,202.42689514160156,336.29876708984375,80.05000305175781,70.76397705078125,159.2100067138672,201.40396118164062,126.81340026855469,143.44192504882812,46.143619537353516,103.22000122070312,169.03244018554688,293.6663513183594,472.8166809082031,204.24156188964844,192.72000122070312,77.94000244140625,390.971923828125,63.546993255615234,19.621591567993164,281.1596984863281,66.02230834960938,133.76211547851562,60.59000015258789,87.2677001953125,138.80003356933594,147.4150390625,140.70115661621094,261.1419372558594,155.42880249023438,153.7049102783203,60.67800521850586,140.87074279785156,53.52751922607422,26.36493682861328
2025-03-31,115.55937957763672,220.7720947265625,199.630615234375,128.47869873046875,96.18000030517578,302.7171936035156,383.5299987792969,198.09677124023438,45.780067443847656,96.89608764648438,104.18620300292969,11.467254638671875,107.72720336914062,84.46760559082031,205.8021697998047,340.7200927734375,80.5,70.59732818603516,158.86000061035156,202.0088348388672,128.9584503173828,143.50125122070312,46.43082046508789,102.73999786376953,170.7685089111328,298.0672912597656,474.6697998046875,206.17445373535156,190.25999450683594,77.4800033569336,395.47076416015625,63.30485153198242,19.715383529663086,283.7089538574219,65.03083038330078,133.74253845214844,59.5,85.62936401367188,140.43804931640625,149.4648895263672,141.9326934814453,264.6535949707031,155.59811401367188,154.01365661621094,61.41285705566406,142.83538818359375,55.248863220214844,26.458498001098633
2025-04-01,112.9043197631836,221.8256072998047,196.53402709960938,127.54889678955078,96.13999938964844,304.2111511230469,383.20001220703125,195.65087890625,45.97077560424805,97.15665435791016,103.32808685302734,11.421089172363281,108.9479751586914,84.34130096435547,207.57809448242188,339.3581848144531,80.5999984741211,70.40129089355469,158.0800018310547,202.42831420898438,129.49220275878906,144.0352325439453,46.95735168457031,102.77999877929688,170.52047729492188,293.6376953125,479.15069580078125,207.91783142089844,192.1699981689453,78.48999786376953,395.19329833984375,63.53730773925781,19.818552017211914,284.0186462402344,65.5067367553711,135.13916015625,59.150001525878906,84.37051391601562,143.14892578125,149.81297302246094,141.43238830566406,266.06024169921875,158.23739624023438,156.43380737304688,61.47966766357422,143.62318420410156,54.116641998291016,26.645614624023438
2025-04-02,114.8248291015625,222.52133178710938,195.5050048828125,127.78135681152344,96.81999969482422,306.87896728515625,385.7799987792969,196.05360412597656,45.74192810058594,97.32073211669922,102.7369384765625,11.522650718688965,108.77356719970703,85.22542572021484,206.80296325683594,339.5654296875,81.62999725341797,70.82279205322266,163.97999572753906,200.40890502929688,130.62896728515625,146.10191345214844,46.909488677978516,102.95999908447266,171.3438720703125,292.4704895019531,484.7199401855469,206.45867919921875,196.00999450683594,80.16000366210938,392.4385070800781,64.04095458984375,19.921730041503906,285.4800720214844,67.3211441040039,138.2156219482422,60.779998779296875,85.46275329589844,147.9958953857422,150.0740509033203,140.653076171875,270.75225830078125,158.2174835205078,156.4039306640625,61.546470642089844,143.7107391357422,52.57938766479492,26.3275146484375
