,price_a,price_b,spread,zscore,position,hedge_ratio,raw_position,tradable_position,return_a,return_b,gross_strategy_return,transaction_cost,strategy_return,equity
2024-08-09,104.25054168701172,134.54835510253906,-0.09501388771384,-0.7348118166235719,1,0.9673367602448374,1,1.0,-0.009566399938302328,-0.016792256332261446,0.006677366899348315,0.0,0.006677366899348315,8964.144745886366
2024-08-12,103.37787628173828,134.81312561035156,-0.10532166742677873,-0.8615397126574118,1,0.9673367602448374,1,1.0,-0.008370847682436122,0.0019678464861998535,-0.010274417927055876,0.0,-0.010274417927055876,8872.043376408506
2024-08-13,103.79981994628906,134.42807006835938,-0.09848153105073543,-0.7475074200235947,1,0.9673367602448374,1,1.0,0.004081566382741819,-0.002856217005939854,0.006844490087823887,0.0,0.006844490087823887,8932.767989357078
2024-08-14,105.38213348388672,134.6942596435547,-0.08526624804252947,-0.5416902209469568,1,0.9673367602448374,1,1.0,0.015243894820014425,0.001980163629961673,0.013328409749452643,0.0,0.013328409749452643,9051.827581316023
2024-08-15,106.38907623291016,135.0365447998047,-0.07821153240490286,-0.42063348130496714,1,0.9673367602448374,1,1.0,0.009555156227477601,0.0025412007694745053,0.0070969593080024455,0.0,0.0070969593080024455,9116.068033323678
2024-08-16,106.44660186767578,134.03826904296875,-0.07049323792672002,-0.28607484632447655,1,0.9673367602448374,1,1.0,0.0005407099751453259,-0.007392634033371537,0.007691876630662673,0.0,0.007691876630662673,9186.187703992731
2024-08-19,107.30968475341795,134.5991973876953,-0.06645750228020386,-0.20221625954492448,0,0.9673367602448374,0,1.0,0.008108129997565161,0.0041848372761867925,0.004059983064666799,0.0,0.004059983064666799,9223.483470499792
2024-08-20,106.22603607177734,134.31398010253906,-0.07455519414590306,-0.30956951843845754,0,0.9673367602448374,0,0.0,-0.010098330678453449,-0.002119011782326763,-0.0,0.0019673367602448372,-0.0019673367602448372,9205.337772410767
2024-08-21,106.82061004638672,133.8385772705078,-0.06554359640687668,-0.1366137272751667,0,0.9673367602448374,0,0.0,0.0055972527696281915,-0.003539488828104953,0.0,0.0,0.0,9205.337772410767
2024-08-22,107.50148010253906,133.12551879882812,-0.05402236019863249,0.09403942100233961,0,0.9673367602448374,0,0.0,0.006373957758307958,-0.005327749937437565,0.0,0.0,0.0,9205.337772410767
2024-08-23,108.0672836303711,133.50582885742188,-0.051532472957331876,0.18539973977291,0,0.9673367602448374,0,0.0,0.005263216164952844,0.00285677803944151,0.0,0.0,0.0,9205.337772410767
2024-08-26,108.07687377929688,134.1143035888672,-0.055842514106318575,0.1382867997571243,0,0.9673367602448374,0,0.0,8.874238903411324e-05,0.004557664160829589,-0.0,0.0,-0.0,9205.337772410767
2024-08-27,108.46045684814452,133.2681427001953,-0.04617712311830591,0.3663182239254414,0,0.9673367602448374,0,0.0,0.003549168803965941,-0.006309251631099855,0.0,0.0,0.0,9205.337772410767
2024-08-28,108.26866149902344,134.7893524169922,-0.058926302546239206,0.13891722981073953,0,0.9673367602448374,0,0.0,-0.0017683435483737409,0.011414653839808109,-0.0,0.0,-0.0,9205.337772410767
2024-08-29,108.13441467285156,134.8369140625,-0.0605082869334872,0.13981756809551876,0,0.9673367602448374,0,0.0,-0.0012399416813062558,0.00035285906976301185,-0.0,0.0,-0.0,9205.337772410767
2024-08-30,108.6234893798828,136.0728759765625,-0.06482219587579863,0.07785744147099864,0,0.9673367602448374,0,0.0,0.004522840471378853,0.009166346787568891,-0.0,0.0,-0.0,9205.337772410767
2024-09-03,109.95647430419922,136.41514587402344,-0.05505540158552602,0.34741884458343586,0,0.9673367602448374,0,0.0,0.012271608396362987,0.0025153425692265863,0.0,0.0,0.0,9205.337772410767
2024-09-04,109.70713806152344,137.0521697998047,-0.06183226829383237,0.21793717913498337,0,0.9673367602448374,0,0.0,-0.002267590373859929,0.004669744856407032,-0.0,0.0,-0.0,9205.337772410767
