ticker_a,ticker_b,lookback,entry_z,exit_z,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,entries,exits,turnover,win_rate,average_trade_return,cointegration_p_value
ABT,AWK,90,2.5,0.5,0.3650586083225007,0.05284036243134338,0.10503296280794137,0.5030836131697525,-0.18188342490730536,14,13,27.0,0.7142857142857143,0.025645438967129515,0.0007349430862540226
ABT,AWK,60,2.0,0.5,0.512844746468025,0.07090093276138854,0.1500699401530959,0.4724525956967663,-0.22925090693082129,37,36,73.0,0.7297297297297297,0.014084328436778336,0.0007349430862540226
ABT,AWK,40,2.0,0.5,0.5312389011143004,0.07304452789850036,0.15639170273616537,0.46706140172747734,-0.23424813980813086,46,45,91.0,0.717391304347826,0.01209461850950849,0.0007349430862540226
ABT,AWK,40,2.0,0.25,0.540200921178851,0.07408115654111547,0.16289054934311925,0.4547910043882774,-0.25177703212948555,44,43,87.0,0.7045454545454546,0.012763737401891769,0.0007349430862540226
ABT,AWK,40,2.5,0.5,0.3024910608164175,0.04469848152074318,0.118963854706112,0.3757316172308488,-0.18188342490730536,23,22,45.0,0.7391304347826086,0.014149740682267075,0.0007349430862540226
ABT,AWK,90,2.5,0.25,0.228991353736121,0.03470609870504071,0.12089753303775565,0.28707036308344014,-0.18188342490730547,22,21,43.0,0.5909090909090909,0.012673735718366526,0.0007349430862540226
ABT,AWK,40,1.5,0.5,0.32054450971225945,0.047080686576258746,0.17946699300114444,0.262336186665581,-0.2758226610194533,71,70,141.0,0.7323943661971831,0.0068517614178191565,0.0007349430862540226
ABT,AWK,40,2.5,0.25,0.20667742726441896,0.03157382734250036,0.12398331965388865,0.2546618967022478,-0.1818834249073057,24,23,47.0,0.6666666666666666,0.0105514694775935,0.0007349430862540226
ABT,AWK,40,1.5,0.25,0.23653900920289672,0.03575484565750919,0.19019329560194467,0.18799214527698424,-0.26891204091908616,68,67,135.0,0.6911764705882353,0.00615031031498595,0.0007349430862540226
ABT,AWK,40,2.5,0.0,-0.17188406114005084,-0.030724751011592222,0.24077038615372826,-0.12761017458340965,-0.4448461161377223,70,69,139.0,0.45714285714285713,0.001590043254072953,0.0007349430862540226
